place_id,place_name,gmaps_url,types,place_rating,place_user_rating_count,lat,lng,photo_url,review_rating,review_text,review_language,relative_time,publish_time,author
ChIJDxrp06AZ2jER_-a3urQCtWs,COURTS Funan,https://maps.google.com/?cid=7761112508092901119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"electronics_store,cell_phone_store,store,point_of_interest,establishment",4.9,3486,1.2914455,103.8499274,https://places.googleapis.com/v1/places/ChIJDxrp06AZ2jER_-a3urQCtWs/photos/ATKogpeYf9KC8CA-YXm4PtIDfyIrB77Bf5fjJZSdIWF_EZGm5q8i7wGUyG0BadgBSPTWB-ZfKqJ9Aj1MwQWmExOe9lL7RbLQLGKj2wEU2iViD0QV-VCVolriUrHmXB8fCP__NurSX49zIrOIdPYtMwGGxWnZEWYw9mJhjRVZLpPP_19FknvqUx0VSsSF1mB8Gh9S8qlCc8mTvIrGXQZAHhskDNlfCAz28jwHLvyZuLnJSmSI_g2qLternctdB16oXYZnnlTRKTsNs3GEsLhWFRKfs09QmLqIXJDe1WLbcEBzMZqlM36KvkJSV4_wqVl1qOyZ_mUCk4Oq-HusdB8NbvCyuoiDhBAkjrT7We7UYyHAVl9DWGhXDEaLVqpqj2imqN6_FJ672BosGt6uZ63txjfsav5a89Bvtl8Igy7l_OFfVmE/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Bob,Kim leng and Alvin is very helpful and cater to all our needs. Definitely look for him again. Buy this legion 5 from Bob if you need.100% good",en,2 months ago,2025-06-28T12:31:34.885596883Z,Cassandra
ChIJDxrp06AZ2jER_-a3urQCtWs,COURTS Funan,https://maps.google.com/?cid=7761112508092901119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"electronics_store,cell_phone_store,store,point_of_interest,establishment",4.9,3486,1.2914455,103.8499274,https://places.googleapis.com/v1/places/ChIJDxrp06AZ2jER_-a3urQCtWs/photos/ATKogpeYf9KC8CA-YXm4PtIDfyIrB77Bf5fjJZSdIWF_EZGm5q8i7wGUyG0BadgBSPTWB-ZfKqJ9Aj1MwQWmExOe9lL7RbLQLGKj2wEU2iViD0QV-VCVolriUrHmXB8fCP__NurSX49zIrOIdPYtMwGGxWnZEWYw9mJhjRVZLpPP_19FknvqUx0VSsSF1mB8Gh9S8qlCc8mTvIrGXQZAHhskDNlfCAz28jwHLvyZuLnJSmSI_g2qLternctdB16oXYZnnlTRKTsNs3GEsLhWFRKfs09QmLqIXJDe1WLbcEBzMZqlM36KvkJSV4_wqVl1qOyZ_mUCk4Oq-HusdB8NbvCyuoiDhBAkjrT7We7UYyHAVl9DWGhXDEaLVqpqj2imqN6_FJ672BosGt6uZ63txjfsav5a89Bvtl8Igy7l_OFfVmE/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"I was on the lookout for a new laptop for my work-from-home needs. One of the staff, Bob, was very friendly, generous, and helpful with all his tips and suggestions. It was a pleasant experience shopping here especially with the good service by Bob and the array of products available as well as the competitive pricing.",en,4 months ago,2025-04-12T04:43:09.553397Z,Nurfarahin Mohamed Amin
ChIJDxrp06AZ2jER_-a3urQCtWs,COURTS Funan,https://maps.google.com/?cid=7761112508092901119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"electronics_store,cell_phone_store,store,point_of_interest,establishment",4.9,3486,1.2914455,103.8499274,https://places.googleapis.com/v1/places/ChIJDxrp06AZ2jER_-a3urQCtWs/photos/ATKogpeYf9KC8CA-YXm4PtIDfyIrB77Bf5fjJZSdIWF_EZGm5q8i7wGUyG0BadgBSPTWB-ZfKqJ9Aj1MwQWmExOe9lL7RbLQLGKj2wEU2iViD0QV-VCVolriUrHmXB8fCP__NurSX49zIrOIdPYtMwGGxWnZEWYw9mJhjRVZLpPP_19FknvqUx0VSsSF1mB8Gh9S8qlCc8mTvIrGXQZAHhskDNlfCAz28jwHLvyZuLnJSmSI_g2qLternctdB16oXYZnnlTRKTsNs3GEsLhWFRKfs09QmLqIXJDe1WLbcEBzMZqlM36KvkJSV4_wqVl1qOyZ_mUCk4Oq-HusdB8NbvCyuoiDhBAkjrT7We7UYyHAVl9DWGhXDEaLVqpqj2imqN6_FJ672BosGt6uZ63txjfsav5a89Bvtl8Igy7l_OFfVmE/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"I had to attend court to buy laptop and was genuinely impressed by how professional, helpful and respectful the court staff Bob & Joel was. They helped us through what can be a very stressful process with calm and efficiency because we had no idea on which laptop to buy, It made a difficult day a bit easier, and I appreciate the level of service and care they showed.",en,a week ago,2025-08-20T11:35:03.476218695Z,Felicia Teo
ChIJDxrp06AZ2jER_-a3urQCtWs,COURTS Funan,https://maps.google.com/?cid=7761112508092901119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"electronics_store,cell_phone_store,store,point_of_interest,establishment",4.9,3486,1.2914455,103.8499274,https://places.googleapis.com/v1/places/ChIJDxrp06AZ2jER_-a3urQCtWs/photos/ATKogpeYf9KC8CA-YXm4PtIDfyIrB77Bf5fjJZSdIWF_EZGm5q8i7wGUyG0BadgBSPTWB-ZfKqJ9Aj1MwQWmExOe9lL7RbLQLGKj2wEU2iViD0QV-VCVolriUrHmXB8fCP__NurSX49zIrOIdPYtMwGGxWnZEWYw9mJhjRVZLpPP_19FknvqUx0VSsSF1mB8Gh9S8qlCc8mTvIrGXQZAHhskDNlfCAz28jwHLvyZuLnJSmSI_g2qLternctdB16oXYZnnlTRKTsNs3GEsLhWFRKfs09QmLqIXJDe1WLbcEBzMZqlM36KvkJSV4_wqVl1qOyZ_mUCk4Oq-HusdB8NbvCyuoiDhBAkjrT7We7UYyHAVl9DWGhXDEaLVqpqj2imqN6_FJ672BosGt6uZ63txjfsav5a89Bvtl8Igy7l_OFfVmE/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,I had a great experience with Bob! He was incredibly friendly and helpful. I appreciated how he took the time to explain the benefits of the extended warranty without any pressure. He made the entire buying process easy and smooth!,en,4 weeks ago,2025-07-31T13:15:32.661737144Z,JH Teo
ChIJDxrp06AZ2jER_-a3urQCtWs,COURTS Funan,https://maps.google.com/?cid=7761112508092901119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"electronics_store,cell_phone_store,store,point_of_interest,establishment",4.9,3486,1.2914455,103.8499274,https://places.googleapis.com/v1/places/ChIJDxrp06AZ2jER_-a3urQCtWs/photos/ATKogpeYf9KC8CA-YXm4PtIDfyIrB77Bf5fjJZSdIWF_EZGm5q8i7wGUyG0BadgBSPTWB-ZfKqJ9Aj1MwQWmExOe9lL7RbLQLGKj2wEU2iViD0QV-VCVolriUrHmXB8fCP__NurSX49zIrOIdPYtMwGGxWnZEWYw9mJhjRVZLpPP_19FknvqUx0VSsSF1mB8Gh9S8qlCc8mTvIrGXQZAHhskDNlfCAz28jwHLvyZuLnJSmSI_g2qLternctdB16oXYZnnlTRKTsNs3GEsLhWFRKfs09QmLqIXJDe1WLbcEBzMZqlM36KvkJSV4_wqVl1qOyZ_mUCk4Oq-HusdB8NbvCyuoiDhBAkjrT7We7UYyHAVl9DWGhXDEaLVqpqj2imqN6_FJ672BosGt6uZ63txjfsav5a89Bvtl8Igy7l_OFfVmE/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,Bought an ROG zephyrus G14 and was serviced by winson and Anthony. Excellent service throughout. They even helped me with the set up. Friendly and patient and very professional.,en,a month ago,2025-07-11T09:33:16.581774882Z,Aaron Lam
ChIJ0SoxTmsb2jER0_XGkvz7EAE,Boleh Boleh! @ HarbourFront Centre,https://maps.google.com/?cid=76838255878141395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"food_court,food,point_of_interest,establishment",3.6,402,1.2638958,103.8203872,https://places.googleapis.com/v1/places/ChIJ0SoxTmsb2jER0_XGkvz7EAE/photos/ATKogpdgnHiPRBqcKYeft5xAMtjsQmfwaZn3gqxiv-Z6V5bGS7-J1mKbdx6-QpI9q9XrU_9Y7SsO5a2LtfkzUHUFzdRiunvirEhKIkmuXkvR7sMb4tW3XbWPRsq2aV5MvS6dFFR3TI68KPid4V6ekF2TsldJMTJn3gK851IMoV-S5GhhVviXbXkwvepTMkg3K5HSP486b52qUsvrFHaXCO0CGwqAC9HW0xvzROwiu6JE2Jf4OTvo4VKMMFaoEu_6vUDCfEcte0hM83alRRODTu04RhdyVJV2kUsHtk7ywfbYZfl3DsbgvS06yyLED6OoM0lPwDqGtH_hefW7pfa2Vhf17MqVHAiI1xjcYEvLUGSrocUNPZXA4QyNPNuKfrU9pi01JOpza8kOCwiLuuS3_0wBD4dK_SfN4fsqwl39lbD1FWQc/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Overall food is good.
Just the drink stall staff not really helpful.
Queued to buy water and already my turn to order however the staff ignored me and instead make eye contact with someone behind me twice. Even though I bringing my tray of food and holding money Infront of the counter but still ignored twice. So decided to leave and not buying any drink from them.",en,a week ago,2025-08-21T08:58:34.309449320Z,Nuning Fitria
ChIJ0SoxTmsb2jER0_XGkvz7EAE,Boleh Boleh! @ HarbourFront Centre,https://maps.google.com/?cid=76838255878141395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"food_court,food,point_of_interest,establishment",3.6,402,1.2638958,103.8203872,https://places.googleapis.com/v1/places/ChIJ0SoxTmsb2jER0_XGkvz7EAE/photos/ATKogpdgnHiPRBqcKYeft5xAMtjsQmfwaZn3gqxiv-Z6V5bGS7-J1mKbdx6-QpI9q9XrU_9Y7SsO5a2LtfkzUHUFzdRiunvirEhKIkmuXkvR7sMb4tW3XbWPRsq2aV5MvS6dFFR3TI68KPid4V6ekF2TsldJMTJn3gK851IMoV-S5GhhVviXbXkwvepTMkg3K5HSP486b52qUsvrFHaXCO0CGwqAC9HW0xvzROwiu6JE2Jf4OTvo4VKMMFaoEu_6vUDCfEcte0hM83alRRODTu04RhdyVJV2kUsHtk7ywfbYZfl3DsbgvS06yyLED6OoM0lPwDqGtH_hefW7pfa2Vhf17MqVHAiI1xjcYEvLUGSrocUNPZXA4QyNPNuKfrU9pi01JOpza8kOCwiLuuS3_0wBD4dK_SfN4fsqwl39lbD1FWQc/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,1,"Supper unhealthy , fried kwey teow all burnt and black in color.  Tray return station uncle clear dishes thrown the plates and bowl, supper supper noisy. Never come back",en,2 months ago,2025-06-12T08:14:17.370819528Z,Spring
ChIJ0SoxTmsb2jER0_XGkvz7EAE,Boleh Boleh! @ HarbourFront Centre,https://maps.google.com/?cid=76838255878141395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"food_court,food,point_of_interest,establishment",3.6,402,1.2638958,103.8203872,https://places.googleapis.com/v1/places/ChIJ0SoxTmsb2jER0_XGkvz7EAE/photos/ATKogpdgnHiPRBqcKYeft5xAMtjsQmfwaZn3gqxiv-Z6V5bGS7-J1mKbdx6-QpI9q9XrU_9Y7SsO5a2LtfkzUHUFzdRiunvirEhKIkmuXkvR7sMb4tW3XbWPRsq2aV5MvS6dFFR3TI68KPid4V6ekF2TsldJMTJn3gK851IMoV-S5GhhVviXbXkwvepTMkg3K5HSP486b52qUsvrFHaXCO0CGwqAC9HW0xvzROwiu6JE2Jf4OTvo4VKMMFaoEu_6vUDCfEcte0hM83alRRODTu04RhdyVJV2kUsHtk7ywfbYZfl3DsbgvS06yyLED6OoM0lPwDqGtH_hefW7pfa2Vhf17MqVHAiI1xjcYEvLUGSrocUNPZXA4QyNPNuKfrU9pi01JOpza8kOCwiLuuS3_0wBD4dK_SfN4fsqwl39lbD1FWQc/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Convenient place for Halal lunch with high crowd turnover. Highly recommend the western food, reasonably priced and good! Indonesian stall Gado Gado was also quite good! I’ve also tried the Pan Mian, which is of very good taste even without pork!",en,6 months ago,2025-03-01T05:10:11.449688Z,Blackraven
ChIJ0SoxTmsb2jER0_XGkvz7EAE,Boleh Boleh! @ HarbourFront Centre,https://maps.google.com/?cid=76838255878141395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"food_court,food,point_of_interest,establishment",3.6,402,1.2638958,103.8203872,https://places.googleapis.com/v1/places/ChIJ0SoxTmsb2jER0_XGkvz7EAE/photos/ATKogpdgnHiPRBqcKYeft5xAMtjsQmfwaZn3gqxiv-Z6V5bGS7-J1mKbdx6-QpI9q9XrU_9Y7SsO5a2LtfkzUHUFzdRiunvirEhKIkmuXkvR7sMb4tW3XbWPRsq2aV5MvS6dFFR3TI68KPid4V6ekF2TsldJMTJn3gK851IMoV-S5GhhVviXbXkwvepTMkg3K5HSP486b52qUsvrFHaXCO0CGwqAC9HW0xvzROwiu6JE2Jf4OTvo4VKMMFaoEu_6vUDCfEcte0hM83alRRODTu04RhdyVJV2kUsHtk7ywfbYZfl3DsbgvS06yyLED6OoM0lPwDqGtH_hefW7pfa2Vhf17MqVHAiI1xjcYEvLUGSrocUNPZXA4QyNPNuKfrU9pi01JOpza8kOCwiLuuS3_0wBD4dK_SfN4fsqwl39lbD1FWQc/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,2,"Please stop selling Rojak and Mala soup.
Rojak sauce was wet, not enough peanut powder, You Tiao was stale. Randomly adding kangkong didn't help at all. It was served cold, without toasting the You Tiao.

Mala soup lacks punch. Taste like soup with a side of mala chillies. 12 bucks was very regrettable. 0 satisfaction but since we paid already so felt like we are forced to at least eat some.

Very regrettable trip. Only the pohpiah was not regrettable. Herbal soup was acceptable.

Left feeling cheated. I will not try it again.",en,5 months ago,2025-03-09T11:20:19.070026Z,Ashton Chong
ChIJ0SoxTmsb2jER0_XGkvz7EAE,Boleh Boleh! @ HarbourFront Centre,https://maps.google.com/?cid=76838255878141395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,"food_court,food,point_of_interest,establishment",3.6,402,1.2638958,103.8203872,https://places.googleapis.com/v1/places/ChIJ0SoxTmsb2jER0_XGkvz7EAE/photos/ATKogpdgnHiPRBqcKYeft5xAMtjsQmfwaZn3gqxiv-Z6V5bGS7-J1mKbdx6-QpI9q9XrU_9Y7SsO5a2LtfkzUHUFzdRiunvirEhKIkmuXkvR7sMb4tW3XbWPRsq2aV5MvS6dFFR3TI68KPid4V6ekF2TsldJMTJn3gK851IMoV-S5GhhVviXbXkwvepTMkg3K5HSP486b52qUsvrFHaXCO0CGwqAC9HW0xvzROwiu6JE2Jf4OTvo4VKMMFaoEu_6vUDCfEcte0hM83alRRODTu04RhdyVJV2kUsHtk7ywfbYZfl3DsbgvS06yyLED6OoM0lPwDqGtH_hefW7pfa2Vhf17MqVHAiI1xjcYEvLUGSrocUNPZXA4QyNPNuKfrU9pi01JOpza8kOCwiLuuS3_0wBD4dK_SfN4fsqwl39lbD1FWQc/media?maxHeightPx=400&key=AIzaSyDJjGBcf60nBZRWxSPcs2brdQF_mjznZx4,5,"Boleh Boleh in HarbourFront Centre is a solid spot for a humble Singaporean breakfast. The claypot chicken rice and sesame ginger chicken are definite winners—flavorful, comforting, and worth coming back for. Even the tea from Kopi Satu is decent. The only letdown? The bread, which was just… there. Locals love this place, and for good reason—prices are a steal compared to restaurant meals. Simple, satisfying meal. Cleanliness decent enough but bring tissue and wet wipes just in case.",en,6 months ago,2025-02-13T12:41:35.047227Z,Ferdiantono Lim
